ID,name,generation,height,weight,baseExperience,isDefault,color,shape,habitat,isLegendary,image
515,panpour,5,6,135,63,True,blue,upright,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/515.png
516,simipour,5,10,290,174,True,blue,upright,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/516.png
517,munna,5,6,233,58,True,pink,quadruped,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/517.png
518,musharna,5,11,605,170,True,pink,humanoid,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/518.png
519,pidove,5,3,21,53,True,gray,wings,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/519.png
520,tranquill,5,6,150,125,True,gray,wings,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/520.png
521,unfezant,5,12,290,244,True,gray,wings,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/521.png
522,blitzle,5,8,298,59,True,black,quadruped,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/522.png
523,zebstrika,5,16,795,174,True,black,quadruped,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/523.png
524,roggenrola,5,4,180,56,True,blue,legs,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/524.png
525,boldore,5,9,1020,137,True,blue,tentacles,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/525.png
526,gigalith,5,17,2600,258,True,blue,tentacles,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/526.png
527,woobat,5,4,21,65,True,blue,wings,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/527.png
528,swoobat,5,9,105,149,True,blue,wings,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/528.png
529,drilbur,5,3,85,66,True,gray,upright,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/529.png
530,excadrill,5,7,404,178,True,gray,humanoid,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/530.png
531,audino,5,11,310,390,True,pink,upright,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/531.png
532,timburr,5,6,125,61,True,gray,humanoid,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/532.png
533,gurdurr,5,12,400,142,True,gray,humanoid,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/533.png
534,conkeldurr,5,14,870,253,True,brown,humanoid,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/534.png
535,tympole,5,5,45,59,True,blue,fish,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/535.png
536,palpitoad,5,8,170,134,True,blue,upright,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/536.png
537,seismitoad,5,15,620,255,True,blue,humanoid,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/537.png
538,throh,5,13,555,163,True,red,humanoid,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/538.png
539,sawk,5,14,510,163,True,blue,humanoid,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/539.png
540,sewaddle,5,3,25,62,True,yellow,armor,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/540.png
541,swadloon,5,5,73,133,True,green,arms,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/541.png
542,leavanny,5,12,205,225,True,yellow,humanoid,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/542.png
543,venipede,5,4,53,52,True,red,armor,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/543.png
544,whirlipede,5,12,585,126,True,gray,ball,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/544.png
545,scolipede,5,25,2005,243,True,red,armor,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/545.png
546,cottonee,5,3,6,56,True,green,ball,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/546.png
547,whimsicott,5,7,66,168,True,green,humanoid,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/547.png
548,petilil,5,5,66,56,True,green,blob,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/548.png
549,lilligant,5,11,163,168,True,green,blob,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/549.png
550,basculin-red-striped,5,10,180,161,True,green,fish,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/550.png
551,sandile,5,7,152,58,True,brown,quadruped,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/551.png
552,krokorok,5,10,334,123,True,brown,quadruped,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/552.png
553,krookodile,5,15,963,260,True,red,upright,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/553.png
554,darumaka,5,6,375,63,True,red,humanoid,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/554.png
555,darmanitan-standard,5,13,929,168,True,red,quadruped,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/555.png
556,maractus,5,10,280,161,True,green,blob,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/556.png
557,dwebble,5,3,145,65,True,red,armor,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/557.png
558,crustle,5,14,2000,170,True,red,armor,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/558.png
559,scraggy,5,6,118,70,True,yellow,upright,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/559.png
560,scrafty,5,11,300,171,True,red,upright,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/560.png
561,sigilyph,5,14,140,172,True,black,wings,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/561.png
562,yamask,5,5,15,61,True,black,arms,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/562.png
563,cofagrigus,5,17,765,169,True,yellow,blob,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/563.png
564,tirtouga,5,7,165,71,True,blue,quadruped,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/564.png
565,carracosta,5,12,810,173,True,blue,upright,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/565.png
566,archen,5,5,95,71,True,yellow,wings,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/566.png
567,archeops,5,14,320,177,True,yellow,wings,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/567.png
568,trubbish,5,6,310,66,True,green,humanoid,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/568.png
569,garbodor,5,19,1073,166,True,green,humanoid,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/569.png
570,zorua,5,7,125,66,True,gray,quadruped,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/570.png
571,zoroark,5,16,811,179,True,gray,upright,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/571.png
572,minccino,5,4,58,60,True,gray,quadruped,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/572.png
573,cinccino,5,5,75,165,True,gray,quadruped,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/573.png
574,gothita,5,4,58,58,True,purple,humanoid,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/574.png
575,gothorita,5,7,180,137,True,purple,humanoid,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/575.png
576,gothitelle,5,15,440,245,True,purple,humanoid,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/576.png
577,solosis,5,3,10,58,True,green,ball,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/577.png
578,duosion,5,6,80,130,True,green,ball,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/578.png
579,reuniclus,5,10,201,245,True,green,arms,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/579.png
580,ducklett,5,5,55,61,True,blue,wings,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/580.png
581,swanna,5,13,242,166,True,white,wings,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/581.png
582,vanillite,5,4,57,61,True,white,blob,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/582.png
583,vanillish,5,11,410,138,True,white,blob,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/583.png
584,vanilluxe,5,13,575,268,True,white,heads,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/584.png
585,deerling,5,6,195,67,True,pink,quadruped,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/585.png
586,sawsbuck,5,19,925,166,True,brown,quadruped,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/586.png
587,emolga,5,4,50,150,True,white,quadruped,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/587.png
588,karrablast,5,5,59,63,True,blue,humanoid,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/588.png
589,escavalier,5,10,330,173,True,gray,arms,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/589.png
590,foongus,5,2,10,59,True,white,arms,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/590.png
591,amoonguss,5,6,105,162,True,white,arms,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/591.png
592,frillish,5,12,330,67,True,white,tentacles,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/592.png
593,jellicent,5,22,1350,168,True,white,tentacles,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/593.png
594,alomomola,5,12,316,165,True,pink,fish,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/594.png
595,joltik,5,1,6,64,True,yellow,armor,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/595.png
596,galvantula,5,8,143,165,True,yellow,armor,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/596.png
597,ferroseed,5,6,188,61,True,gray,ball,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/597.png
598,ferrothorn,5,10,1100,171,True,gray,tentacles,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/598.png
599,klink,5,3,210,60,True,gray,heads,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/599.png
600,klang,5,6,510,154,True,gray,heads,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/600.png
601,klinklang,5,6,810,260,True,gray,heads,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/601.png
602,tynamo,5,2,3,55,True,white,fish,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/602.png
603,eelektrik,5,12,220,142,True,blue,fish,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/603.png
604,eelektross,5,21,805,232,True,blue,fish,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/604.png
605,elgyem,5,5,90,67,True,blue,upright,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/605.png
606,beheeyem,5,10,345,170,True,brown,humanoid,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/606.png
607,litwick,5,3,31,55,True,white,blob,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/607.png
608,lampent,5,6,130,130,True,black,arms,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/608.png
609,chandelure,5,10,343,260,True,black,arms,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/609.png
610,axew,5,6,180,64,True,green,upright,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/610.png
611,fraxure,5,10,360,144,True,green,upright,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/611.png
612,haxorus,5,18,1055,270,True,yellow,upright,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/612.png
613,cubchoo,5,5,85,61,True,white,upright,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/613.png
614,beartic,5,26,2600,177,True,white,quadruped,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/614.png
615,cryogonal,5,11,1480,180,True,blue,ball,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/615.png
